GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
870326361,20190904,201909,2019,2019.6685,USA,UNITED STATES,USA,,,,,,,,JAM,JAMAICA,JAM,,,,,,,,1,153,153,15,4,-7.2,2,1,2,-2.26171243941841,1,Jamaica,JM,JM,18.25,-77.5,JM,1,Jamaica,JM,JM,18.25,-77.5,JM,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870325028,20190904,201909,2019,2019.6685,BHS,BAHAMA,BHS,,,,,,,,JAM,JAMAICA,JAM,,,,,,,,1,153,153,15,4,-7.2,2,1,2,-2.26171243941841,1,Mexico,MX,MX,23.0,-102.0,MX,1,Jamaica,JM,JM,18.25,-77.5,JM,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870325034,20190904,201909,2019,2019.6685,BHS,BAHAMA,BHS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,153,153,15,4,-7.2,2,1,2,-2.26171243941841,1,Mexico,MX,MX,23.0,-102.0,MX,1,Jamaica,JM,JM,18.25,-77.5,JM,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870325856,20190904,201909,2019,2019.6685,MEX,MEXICO,MEX,,,,,,,,JAM,JAMAICA,JAM,,,,,,,,1,153,153,15,4,-7.2,14,1,14,-2.26171243941841,1,Mexico,MX,MX,23.0,-102.0,MX,1,Jamaica,JM,JM,18.25,-77.5,JM,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870325722,20190904,201909,2019,2019.6685,JAM,JAMAICA,JAM,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,153,153,15,4,-7.2,2,1,2,-2.26171243941841,1,Jamaica,JM,JM,18.25,-77.5,JM,1,Mexico,MX,MX,23.0,-102.0,MX,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870325724,20190904,201909,2019,2019.6685,JAM,JAMAICA,JAM,,,,,,,,MEX,MEXICO,MEX,,,,,,,,1,153,153,15,4,-7.2,14,1,14,-2.26171243941841,1,Jamaica,JM,JM,18.25,-77.5,JM,1,Mexico,MX,MX,23.0,-102.0,MX,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870326308,20190904,201909,2019,2019.6685,USA,UNITED STATES,USA,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,153,153,15,4,-7.2,2,1,2,-2.26171243941841,1,Jamaica,JM,JM,18.25,-77.5,JM,1,Mexico,MX,MX,23.0,-102.0,MX,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870402042,20190904,201909,2019,2019.6685,BHS,BAHAMA,BHS,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,073,073,07,2,7.4,2,1,2,-6.0919540229885,1,Puerto Rico,RQ,RQ,18.2359,-66.4838,RQ,1,Puerto Rico,RQ,RQ,18.2359,-66.4838,RQ,4,"Marsh Harbour, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.05,-1543743,20190904,http://news.trust.org/item/20190904122801-c57v6
870424521,20190904,201909,2019,2019.6685,GBR,BRITISH,GBR,,,,,,,,MIL,NAVY,,,,,,MIL,,,0,073,073,07,2,7.4,2,1,2,-4.29292929292929,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,"http://www.businessghana.com/site/news/general/195124/Hurricane-Dorian-turns-northward,-slamming-Florida-with-strong-winds-and-rain"
870430451,20190904,201909,2019,2019.6685,CVL,RESIDENTS,,,,,,CVL,,,MIL,COAST GUARD,,,,,,MIL,,,0,073,073,07,2,7.4,4,2,4,-2.64797507788162,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,https://www.bakersfield.com/ap/national/bahamas-beginning-a-long-road-to-recovery-from-hurricane-dorian/article_f72b057f-42fd-550f-9678-44f0ac635c29.html
870325725,20190904,201909,2019,2019.6685,JAM,JAMAICA,JAM,,,,,,,,MEX,MEXICO,MEX,,,,,,,,1,153,153,15,4,-7.2,2,1,2,-2.26171243941841,1,Jamaica,JM,JM,18.25,-77.5,JM,1,United States,US,US,39.828175,-98.5795,US,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870325727,20190904,201909,2019,2019.6685,JAM,JAMAICA,JAM,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,153,153,15,4,-7.2,14,1,14,-2.26171243941841,1,Jamaica,JM,JM,18.25,-77.5,JM,1,United States,US,US,39.828175,-98.5795,US,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870326376,20190904,201909,2019,2019.6685,USA,UNITED STATES,USA,,,,,,,,MEX,MEXICO,MEX,,,,,,,,1,153,153,15,4,-7.2,2,1,2,-2.26171243941841,1,Jamaica,JM,JM,18.25,-77.5,JM,1,United States,US,US,39.828175,-98.5795,US,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870325030,20190904,201909,2019,2019.6685,BHS,BAHAMA,BHS,,,,,,,,MEX,MEXICO,MEX,,,,,,,,1,153,153,15,4,-7.2,2,1,2,-2.26171243941841,1,Mexico,MX,MX,23.0,-102.0,MX,1,United States,US,US,39.828175,-98.5795,US,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870325859,20190904,201909,2019,2019.6685,MEX,MEXICO,MEX,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,153,153,15,4,-7.2,14,1,14,-2.26171243941841,1,Mexico,MX,MX,23.0,-102.0,MX,1,United States,US,US,39.828175,-98.5795,US,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190904,http://www.jamaicaobserver.com/article/20190904/ARTICLE/190909902/1056
870295366,20190904,201909,2019,2019.6685,MIL,COAST GUARD,,,,,,MIL,,,BHS,BAHAMA,BHS,,,,,,,,1,073,073,07,2,7.4,20,2,20,-2.95081967213115,4,"Nassau International Airport, Bahamas, The (general), Bahamas, The",BF,BF00,25.05,-77.4667,-1543835,4,"Nassau International Airport, Bahamas, The (general), Bahamas, The",BF,BF00,25.05,-77.4667,-1543835,4,"Nassau International Airport, Bahamas, The (general), Bahamas, The",BF,BF00,25.05,-77.4667,-1543835,20190904,https://www.wtsp.com/article/weather/hurricane/coast-guard-rescues-47-people-from-the-bahamas/67-d76dd200-a883-4172-a4da-79ddf8709ce0
870444228,20190904,201909,2019,2019.6685,IRL,IRISH,IRL,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,0,130,130,13,3,-4.4,2,1,2,-4.22102839600921,1,Ireland,EI,EI,53.0,-8.0,EI,4,"Cococay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,4,"Cococay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,20190904,http://www.msn.com/en-us/travel/news/disney-cruise-lines-denies-stranding-employees-on-bahamian-island-during-hurricane-dorian/ar-AAGKHWS
870444234,20190904,201909,2019,2019.6685,IRLPTY,IRISH,IRL,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,0,130,130,13,3,-4.4,4,1,4,-4.22102839600921,1,Ireland,EI,EI,53.0,-8.0,EI,4,"Cococay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,4,"Cococay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,20190904,http://www.msn.com/en-us/travel/news/disney-cruise-lines-denies-stranding-employees-on-bahamian-island-during-hurricane-dorian/ar-AAGKHWS
870509473,20190904,201909,2019,2019.6685,BUS,COMPANY,,,,,,BUS,,,BHS,BAHAMA,BHS,,,,,,,,0,070,070,07,2,7.0,2,1,2,-0.25974025974026,3,"Orlando, Florida, United States",US,USFL,28.5383,-81.3792,288240,4,"Coco Cay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,4,"Coco Cay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,20190904,https://www.foxnews.com/media/royal-caribbean-ceo-hurricane-dorian-meals-grand-bahama
870509430,20190904,201909,2019,2019.6685,BHS,BAHAMA,BHS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,4,1,4,-0.25974025974026,4,"Coco Cay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,4,"Coco Cay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,4,"Coco Cay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,20190904,https://www.foxnews.com/media/royal-caribbean-ceo-hurricane-dorian-meals-grand-bahama
870272716,20190904,201909,2019,2019.6685,CVL,RESIDENTS,,,,,,CVL,,,USA,NORTH CAROLINA,USA,,,,,,,,0,010,010,01,1,0.0,124,38,124,-6.25631202877796,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,20190904,https://www.joplinglobe.com/region/national_business/the-latest-hurricane-dorian-scraping-florida-s-east-coast/article_290ce247-cbab-59ce-99c7-995a8edeff41.html
870322421,20190904,201909,2019,2019.6685,USA,AUSTIN,USA,,,,,,,,MIL,CAPTAIN,,,,,,MIL,,,0,036,036,03,1,4.0,21,7,21,0.877926881625729,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,20190904,http://www.island-reporter.com/page/content.detail/id/588924/Helping-the-Bahamas.html
870322441,20190904,201909,2019,2019.6685,USAGOV,NASA,USA,,,,,GOV,,,BHS,BAHAMA,BHS,,,,,,,,1,060,060,06,2,6.0,70,7,70,0.877926881625729,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,20190904,http://www.island-reporter.com/page/content.detail/id/588924/Helping-the-Bahamas.html
870328571,20190904,201909,2019,2019.6685,USA,UNITED STATES,USA,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,020,020,02,1,3.0,12,3,12,0.877621090305067,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,4,"Lucaya, Freeport, Bahamas, The",BF,BF25,26.5333,-78.6667,-1543685,20190904,http://www.lehighacrescitizen.com/page/content.detail/id/544741/Helping-the-Bahamas.html
870444339,20190904,201909,2019,2019.6685,LAB,EMPLOYEE,,,,,,LAB,,,MNCUSA,DISNEY,USA,,,,,MNC,,,1,010,010,01,1,0.0,8,1,8,-2.91120815138282,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,20190904,http://www.msn.com/en-us/travel/news/after-hurricane-dorian-cruise-lines-private-islands-in-the-bahamas-suffer-limited-damage/ar-AAGKZ7x
870516373,20190904,201909,2019,2019.6685,BUS,COMPANY,,,,,,BUS,,,BHS,BAHAMA,BHS,,,,,,,,1,011,011,01,1,-0.1,6,1,6,-6.78294573643411,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,20190904,https://gazette.com/business/disney-defends-leaving-crew-in-the-bahamas-during-hurricane-dorian/article_a8bd5d94-cf4c-11e9-a323-5b1a5288c937.html
870516375,20190904,201909,2019,2019.6685,BUS,COMPANY,,,,,,BUS,,,BHS,BAHAMA,BHS,,,,,,,,1,020,020,02,1,3.0,4,1,4,-6.78294573643411,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,20190904,https://gazette.com/business/disney-defends-leaving-crew-in-the-bahamas-during-hurricane-dorian/article_a8bd5d94-cf4c-11e9-a323-5b1a5288c937.html
870516377,20190904,201909,2019,2019.6685,BUS,COMPANY,,,,,,BUS,,,BHS,BAHAMA,BHS,,,,,,,,1,160,160,16,4,-4.0,8,1,8,-6.78294573643411,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,4,"Great Stirrup Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.8333,-77.9,-1543374,20190904,https://gazette.com/business/disney-defends-leaving-crew-in-the-bahamas-during-hurricane-dorian/article_a8bd5d94-cf4c-11e9-a323-5b1a5288c937.html
870286473,20190904,201909,2019,2019.6685,CAN,CANADIAN,CAN,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,5,3,5,-3.06419925082092,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,20190904,https://www.nationalobserver.com/2019/09/03/news/quebec-woman-waiting-news-her-parents-trapped-bahamas-during-hurricane
870286475,20190904,201909,2019,2019.6685,CAN,CANADIAN,CAN,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,130,130,13,3,-4.4,5,3,5,-3.06419925082092,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,20190904,https://www.nationalobserver.com/2019/09/03/news/quebec-woman-waiting-news-her-parents-trapped-bahamas-during-hurricane
870286494,20190904,201909,2019,2019.6685,CANGOV,CANADIAN,CAN,,,,,GOV,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,19,3,19,-3.06419925082092,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,20190904,https://www.nationalobserver.com/2019/09/03/news/quebec-woman-waiting-news-her-parents-trapped-bahamas-during-hurricane
870286495,20190904,201909,2019,2019.6685,CANGOV,CANADIAN,CAN,,,,,GOV,,,BHS,BAHAMA,BHS,,,,,,,,0,130,130,13,3,-4.4,13,3,13,-3.06419925082092,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,20190904,https://www.nationalobserver.com/2019/09/03/news/quebec-woman-waiting-news-her-parents-trapped-bahamas-during-hurricane
870307182,20190904,201909,2019,2019.6685,BHS,BAHAMA,BHS,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,043,043,04,1,2.8,1,1,1,-3.1523642732049,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,20190904,https://infotel.ca/newsitem/canadian-woman-waiting-for-news-of-her-parents-trapped-in-bahamas-during-hurricane/it65484
870307183,20190904,201909,2019,2019.6685,BHS,BAHAMA,BHS,,,,,,,,CANGOV,CANADA,CAN,,,,,GOV,,,0,043,043,04,1,2.8,1,1,1,-3.1523642732049,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,20190904,https://infotel.ca/newsitem/canadian-woman-waiting-for-news-of-her-parents-trapped-in-bahamas-during-hurricane/it65484
870298874,20190904,201909,2019,2019.6685,BHSGOV,BAHAMA,BHS,,,,,GOV,,,MED,RADIO STATION,,,,,,MED,,,0,012,012,01,1,-0.4,2,1,2,-6.44736842105263,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,20190904,https://www.themercury.com.au/floridians-brace-for-what-could-be-the-most-powerful-storm-in-30-years/news-story/deb9f80f5ca1b227f69a50038bb586a1?nk=90e7ac5185575fc73ad26a5e9013c673-1567567047
870471700,20190904,201909,2019,2019.6685,BUS,COMPANY,,,,,,BUS,,,BHS,BAHAMA,BHS,,,,,,,,1,013,013,01,1,0.4,2,1,2,1.90476190476191,4,"Sweeting Cay, East Grand Bahama, Bahamas, The",BF,BF41,26.6,-77.8833,-1544322,4,"Sweeting Cay, East Grand Bahama, Bahamas, The",BF,BF41,26.6,-77.8833,-1544322,4,"Sweeting Cay, East Grand Bahama, Bahamas, The",BF,BF41,26.6,-77.8833,-1544322,20190904,https://www.seafoodsource.com/news/supply-trade/caribbean-crawfish-fishers-cashing-in-on-the-highest-price-ever
