GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
873163124,20190917,201909,2019,2019.7041,EDU,STUDENT,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,-4.72479298587434,4,"Hurricane Hole, Central Abaco, Bahamas, The",BF,BF37,26.3333,-77.0167,-1543498,4,"Hurricane Hole, Central Abaco, Bahamas, The",BF,BF37,26.3333,-77.0167,-1543498,4,"Hurricane Hole, Central Abaco, Bahamas, The",BF,BF37,26.3333,-77.0167,-1543498,20190917,https://www.coastalnewstoday.com/post/caribbean-two-years-post-irma-marine-life-begins-to-recover
873164283,20190917,201909,2019,2019.7041,USA,UNITED STATES,USA,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,043,043,04,1,2.8,2,1,2,-4.72479298587434,4,"Hurricane Hole, Central Abaco, Bahamas, The",BF,BF37,26.3333,-77.0167,-1543498,4,"Hurricane Hole, Central Abaco, Bahamas, The",BF,BF37,26.3333,-77.0167,-1543498,4,"Hurricane Hole, Central Abaco, Bahamas, The",BF,BF37,26.3333,-77.0167,-1543498,20190917,https://www.coastalnewstoday.com/post/caribbean-two-years-post-irma-marine-life-begins-to-recover
873363039,20190917,201909,2019,2019.7041,MIL,COAST GUARD,,,,,,MIL,,,BHS,BAHAMA,BHS,,,,,,,,1,073,073,07,2,7.4,2,1,2,0.69444444444445,4,"Andros Island, Central Andros, Bahamas, The",BF,BF38,24.4333,-77.95,-1542741,4,"Andros Island, Central Andros, Bahamas, The",BF,BF38,24.4333,-77.95,-1542741,4,"Andros Island, Central Andros, Bahamas, The",BF,BF38,24.4333,-77.95,-1542741,20190917,https://news.usni.org/2019/09/17/u-s-coast-guard-wraps-up-rescue-efforts-in-the-bahamas
873353947,20190917,201909,2019,2019.7041,BHS,BAHAMA,BHS,,,,,,,,NGOHLHIRC,RED CROSS,,IRC,,,,NGO,HLH,,1,070,070,07,2,7.0,1,1,1,2.07156308851224,4,"Morgan Bluff, North Andros, Bahamas, The",BF,BF47,25.1667,-78.0333,-1543807,4,"Morgan Bluff, North Andros, Bahamas, The",BF,BF47,25.1667,-78.0333,-1543807,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190917,https://znsbahamas.com/2019/09/17/bamsi-joins-national-relief-efforts-donating-thousands-of-pounds-of-fresh-produce-from-andros/
873281103,20190917,201909,2019,2019.7041,BHS,BAHAMA,BHS,,,,,,,,USA,CALIFORNIA,USA,,,,,,,,0,030,030,03,1,4.0,2,1,2,0.0,4,"Cococay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,2,"California, United States",US,USCA,36.17,-119.746,CA,4,"Cococay, Ragged Island, Bahamas, The",BF,BF18,22.1481,-75.6933,-1543028,20190917,https://www.seatrade-cruise.com/news/news-headlines/hurricane-dorian-has-accelerated-cruise-lines-bahamas-plans-fain/
873368190,20190917,201909,2019,2019.7041,USA,UNITED STATES,USA,,,,,,,,GOV,EMBASSY,,,,,,GOV,,,0,070,070,07,2,7.0,3,3,3,4.50178639749508,3,"City Of Miramar, Florida, United States",US,USFL,25.9774,-80.335,2404275,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190917,https://www.prnewswire.com:443/news-releases/carnival-corporation-relief-effort-collects-2-841-tons-of-supplies-for-the-bahamas-company-thanks-individuals-and-organizations-for-generous-donations-300920107.html
873351275,20190917,201909,2019,2019.7041,CVL,PEASANT,,,,,,CVL,,,USA,AMERICAN,USA,,,,,,,,0,190,190,19,4,-10.0,7,1,7,2.74869109947644,4,"Antilles, Bahamas, The (general), Bahamas, The",BF,BF00,20.0,-70.0,-1544444,3,"Cincinnati, Ohio, United States",US,USOH,39.162,-84.4569,1066650,4,"Antilles, Bahamas, The (general), Bahamas, The",BF,BF00,20.0,-70.0,-1544444,20190917,https://www.citybeat.com/arts-culture/theater/article/21087318/playhouse-in-the-parks-caribbeaninfused-once-on-this-island-is-vibrant-joyous
873983531,20190920,201909,2019,2019.7123,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,1,1,1,-9.24137931034479,1,Puerto Rico,RQ,RQ,18.2359,-66.4838,RQ,1,Puerto Rico,RQ,RQ,18.2359,-66.4838,RQ,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190920,http://www.msn.com/en-us/weather/topstories/texas-flooding-imelda-rains-flooding-worse-than-hurricane-harvey/ar-AAHxmQJ
874162863,20190920,201909,2019,2019.7123,BHS,BAHAMA,BHS,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,010,010,01,1,0.0,2,1,2,-2.2944550669216,1,Switzerland,SZ,SZ,47.0,8.0,SZ,1,Switzerland,SZ,SZ,47.0,8.0,SZ,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190920,http://www.tribune242.com/news/2019/sep/19/bahamian-broker-in-five-day-suspension/
874162865,20190920,201909,2019,2019.7123,BHS,BAHAMA,BHS,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,080,080,08,2,5.0,2,1,2,-2.2944550669216,1,Switzerland,SZ,SZ,47.0,8.0,SZ,1,Switzerland,SZ,SZ,47.0,8.0,SZ,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190920,http://www.tribune242.com/news/2019/sep/19/bahamian-broker-in-five-day-suspension/
874140746,20190920,201909,2019,2019.7123,GRD,GRENADINES,GRD,,,,,,,,VCT,SAINT VINCENT AND THE GRENADINES,VCT,,,,,,,,0,017,017,01,1,0.0,4,1,4,0.88028169014084,1,Saint Vincent And The Grenadines,VC,VC,13.083333,-61.2,VC,1,Saint Vincent And The Grenadines,VC,VC,13.083333,-61.2,VC,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190920,https://searchlight.vc/searchlight/news/2019/09/20/2nd-light-a-candle-for-svg-vigil-echoes-a-call-for-righteousness/
874091078,20190920,201909,2019,2019.7123,FRAMTQ,MARTINIQUE,FRA,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,010,010,01,1,0.0,2,1,2,4.047976011994,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,20190920,https://thenassauguardian.com/2019/09/20/atlantis-gets-ready-to-kick-off-highly-anticipated-eat-event/
874128779,20190920,201909,2019,2019.7123,LEG,DELEGATE,,,,,,LEG,,,BHS,BAHAMA,BHS,,,,,,,,1,010,010,01,1,0.0,2,1,2,2.45535714285714,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,20190920,http://bahamaspress.com/2019/09/20/office-of-the-spouse-strives-to-empower-women-and-girls-mrs-minnis-tells-iwf-delegates%EF%BB%BF/
874165188,20190920,201909,2019,2019.7123,GOV,MINIST,,,,,,GOV,,,BHS,BAHAMA,BHS,,,,,,,,1,010,010,01,1,0.0,8,2,8,3.79906891200643,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,20190920,https://znsbahamas.com/2019/09/20/women-leaders-challenged-to-give-focus-to-collective-accomplishment/
874199580,20190920,201909,2019,2019.7123,BUS,INVESTOR,,,,,,BUS,,,BHS,BAHAMA,BHS,,,,,,,,0,071,071,07,2,7.4,2,1,2,-3.24947589098532,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,20190920,http://www.tribune242.com/news/2019/sep/20/strong-bahamas-ties-125m-fraud-play/
874199582,20190920,201909,2019,2019.7123,BUS,SECURITIES EXCHANGE,,,,,,BUS,,,BHS,BAHAMA,BHS,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-3.24947589098532,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,20190920,http://www.tribune242.com/news/2019/sep/20/strong-bahamas-ties-125m-fraud-play/
874200626,20190920,201909,2019,2019.7123,USABUS,A US,USA,,,,,BUS,,,BHS,BAHAMA,BHS,,,,,,,,0,071,071,07,2,7.4,2,1,2,-3.24947589098532,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,20190920,http://www.tribune242.com/news/2019/sep/20/strong-bahamas-ties-125m-fraud-play/
874181764,20190920,201909,2019,2019.7123,USA,UNITED STATES,USA,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,3,1,3,-2.40885416666667,3,"Boca Raton, Florida, United States",US,USFL,26.3587,-80.0831,279123,4,"Murphy Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.1,-1543828,4,"Murphy Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.1,-1543828,20190920,http://www.sun-sentinel.com/news/weather/hurricane/fl-ne-hurricane-dorian-foster-family-evacuees-20190920-oyu4v4h27zbyfhxyciv5kcotv4-story.html
874180633,20190920,201909,2019,2019.7123,CVL,NEIGHBORHOOD,,,,,,CVL,,,BHS,BAHAMA,BHS,,,,,,,,0,111,111,11,3,-2.0,6,1,6,-2.40885416666667,4,"Murphy Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.1,-1543828,4,"Murphy Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.1,-1543828,4,"Murphy Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.1,-1543828,20190920,http://www.sun-sentinel.com/news/weather/hurricane/fl-ne-hurricane-dorian-foster-family-evacuees-20190920-oyu4v4h27zbyfhxyciv5kcotv4-story.html
874039615,20190920,201909,2019,2019.7123,BHS,BAHAMA,BHS,,,,,,,,REL,ARCHBISHOP,,,,,,,,,0,010,010,01,1,0.0,8,1,8,-2.80373831775701,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,20190920,https://www.pittsburghcatholic.org/news/archbishop-sees-many-challenges-ahead-in-bahamas-68630396
873972187,20190920,201909,2019,2019.7123,GOVEDU,GOVERNMENT,,,,,,GOV,EDU,,EDU,SCHOOL,,,,,,EDU,,,1,139,139,13,3,-7.0,2,1,2,0.18148820326679,4,"Pelican Point, East Grand Bahama, Bahamas, The",BF,BF41,26.65,-78.0833,-1543951,4,"Turtle Reef, East Grand Bahama, Bahamas, The",BF,BF41,26.6,-78.35,-1544375,4,"Pelican Point, East Grand Bahama, Bahamas, The",BF,BF41,26.65,-78.0833,-1543951,20190920,http://www.thebahamasweekly.com/publish/bis-news-updates/NEMA_updates63235.shtml
873972185,20190920,201909,2019,2019.7123,GOVEDU,GOVERNMENT,,,,,,GOV,EDU,,EDU,SCHOOL,,,,,,EDU,,,1,139,139,13,3,-7.0,6,1,6,0.18148820326679,4,"Bevans Town, East Grand Bahama, Bahamas, The",BF,BF41,26.6,-78.3167,-1542809,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Mather Town, West Grand Bahama, Bahamas, The",BF,BF54,26.55,-78.5833,-1543757,20190920,http://www.thebahamasweekly.com/publish/bis-news-updates/NEMA_updates63235.shtml
873972186,20190920,201909,2019,2019.7123,GOVEDU,GOVERNMENT,,,,,,GOV,EDU,,EDU,SCHOOL,,,,,,EDU,,,1,139,139,13,3,-7.0,2,1,2,0.18148820326679,4,"Mather Town, West Grand Bahama, Bahamas, The",BF,BF54,26.55,-78.5833,-1543757,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Mather Town, West Grand Bahama, Bahamas, The",BF,BF54,26.55,-78.5833,-1543757,20190920,http://www.thebahamasweekly.com/publish/bis-news-updates/NEMA_updates63235.shtml
873965382,20190920,201909,2019,2019.7123,BHS,BAHAMA,BHS,,,,,,,,IMGSIK,INTERNATIONAL SIKH YOUTH FEDERATION,,,,SIK,,IMG,,,0,172,172,17,4,-5.0,4,2,4,-5.97381511236634,4,"Davos, Switzerland (general), Switzerland",SZ,SZ00,46.8167,9.83333,-2551751,4,"Davos, Switzerland (general), Switzerland",SZ,SZ00,46.8167,9.83333,-2551751,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190920,https://theprovince.com/opinion/columnists/kinsella-brownface-photo-shows-why-the-trudeau-show-needs-to-be-cancelled/wcm/5e5210df-dcba-43c0-938d-3f3a4cd122ae
873973640,20190920,201909,2019,2019.7123,BHS,BAHAMIAN,BHS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,1712,171,17,4,-9.2,1,1,1,-1.55210643015521,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190920,https://www.wptv.com/news/region-c-palm-beach-county/west-palm-beach/without-tps-bahamians-in-the-u-s-wonder-whats-next-after-dorian
873975043,20190920,201909,2019,2019.7123,USA,UNITED STATES,USA,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,1712,171,17,4,-9.2,1,1,1,-1.55210643015521,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190920,https://www.wptv.com/news/region-c-palm-beach-county/west-palm-beach/without-tps-bahamians-in-the-u-s-wonder-whats-next-after-dorian
874180464,20190920,201909,2019,2019.7123,BHS,BAHAMA,BHS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,3,1,3,-2.40885416666667,4,"Murphy Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.1,-1543828,3,"Boca Raton, Florida, United States",US,USFL,26.3587,-80.0831,279123,4,"Murphy Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.1,-1543828,20190920,http://www.sun-sentinel.com/news/weather/hurricane/fl-ne-hurricane-dorian-foster-family-evacuees-20190920-oyu4v4h27zbyfhxyciv5kcotv4-story.html
873987315,20190920,201909,2019,2019.7123,MIL,MILITARY,,,,,,MIL,,,CVL,CIVILIAN,,,,,,CVL,,,1,073,073,07,2,7.4,4,1,4,0.65645514223194,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,4,"Marsh Harbour, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.05,-1543743,20190920,https://wtkr.com/2019/09/19/after-supporting-relief-to-bahamas-following-hurricane-dorian-virginia-based-sailors-and-marines-return-to-norfolk/
873576052,20190918,201909,2019,2019.7068,GOV,PRIME MINISTER,,,,,,GOV,,,ATG,ANTIGUA,ATG,,,,,,,,0,042,042,04,1,1.9,2,1,2,1.09289617486339,1,Canada,CA,CA,60.0,-96.0,CA,1,Antigua And Barbuda,AC,AC,17.05,-61.8,AC,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190918,https://zizonline.com/st-kitts-and-nevis-government-providing-humanitarian-aid-to-the-bahamas/
873589648,20190918,201909,2019,2019.7068,CANMED,CANADA,CAN,,,,,MED,,,BHS,BAHAMA,BHS,,,,,,,,1,081,081,08,2,5.0,8,1,8,4.54545454545454,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190918,https://www.cicnews.com/2019/09/davids-blog-canada-should-relax-sponsorship-rules-for-the-bahamas-like-it-did-for-haiti-in-2010-0912799.html
873575363,20190918,201909,2019,2019.7068,ATG,ANTIGUA,ATG,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,043,043,04,1,2.8,2,1,2,1.09289617486339,1,Antigua And Barbuda,AC,AC,17.05,-61.8,AC,1,Canada,CA,CA,60.0,-96.0,CA,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190918,https://zizonline.com/st-kitts-and-nevis-government-providing-humanitarian-aid-to-the-bahamas/
873645268,20190918,201909,2019,2019.7068,BUS,COMPANY,,,,,,BUS,,,BHS,BAHAMIAN,BHS,,,,,,,,1,030,030,03,1,4.0,10,1,10,1.09649122807017,4,"Lyford Cay, Bahamas, The (general), Bahamas, The",BF,BF00,25.0333,-77.5667,-1543690,4,"Lyford Cay, Bahamas, The (general), Bahamas, The",BF,BF00,25.0333,-77.5667,-1543690,4,"Lyford Cay, Bahamas, The (general), Bahamas, The",BF,BF00,25.0333,-77.5667,-1543690,20190918,https://thenassauguardian.com/2019/09/18/foreign-ownership-in-the-retail-and-construction-sectors-2/
873471325,20190918,201909,2019,2019.7068,BHS,BAHAMA,BHS,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,4,1,4,1.0843373493976,4,"Spanish Wells, Harbour Island, Bahamas, The",BF,BF22,25.55,-76.75,-1544285,4,"Spanish Wells, Harbour Island, Bahamas, The",BF,BF22,25.55,-76.75,-1544285,4,"Spanish Wells, Harbour Island, Bahamas, The",BF,BF22,25.55,-76.75,-1544285,20190918,http://www.ieyenews.com/wordpress/dorian-disaster-relief/
873416413,20190918,201909,2019,2019.7068,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,BHS,BAHAMA,BHS,,,,,,,,1,010,010,01,1,0.0,2,1,2,1.02040816326531,4,"Green Turtle Cay, Hope Town, Bahamas, The",BF,BF43,26.8333,-77.3833,-1543383,4,"Green Turtle Cay, Hope Town, Bahamas, The",BF,BF43,26.8333,-77.3833,-1543383,4,"Green Turtle Cay, Hope Town, Bahamas, The",BF,BF43,26.8333,-77.3833,-1543383,20190918,http://humanitariannews.org/20190918/bahamas-health-minister-gives-update-clinics-healthcare-facilities-affected-hurricane-doria
